Descr,Degree of Truth,Degree of Support,Degree of Focus
For minority patients (all states) with localshimmer_low we have localshimmer_high,0.9517188401612383,0.5061596143545796,0.47658746501992105
For almost_no patients (all states) with localshimmer_low we have localshimmer_high,0.23677101365581033,0.5061596143545796,0.47658746501992105
For almost_all patients (all states) with localshimmer_low we have localshimmer_medium,0.0,0.5061596143545796,0.26362767567280443
For majority patients (all states) with localshimmer_low we have localshimmer_medium,0.0,0.5061596143545796,0.26362767567280443
For half patients (all states) with localshimmer_low we have localshimmer_medium,0.18382035623200993,0.5061596143545796,0.26362767567280443
For minority patients (all states) with localshimmer_low we have localshimmer_medium,0.5747564885506616,0.5061596143545796,0.26362767567280443
For almost_no patients (all states) with localshimmer_low we have localshimmer_medium,0.0,0.5061596143545796,0.26362767567280443
For almost_all patients (all states) with localshimmer_low we have pitch_skewness_high,0.0,0.5543652919121586,0.5115120697550003
For majority patients (all states) with localshimmer_low we have pitch_skewness_high,0.0,0.5543652919121586,0.5115120697550003
For half patients (all states) with localshimmer_low we have pitch_skewness_high,1.0,0.5543652919121586,0.5115120697550003
For minority patients (all states) with localshimmer_low we have pitch_skewness_high,0.0,0.5543652919121586,0.5115120697550003
For almost_no patients (all states) with localshimmer_low we have pitch_skewness_high,0.0,0.5543652919121586,0.5115120697550003
For almost_all patients (all states) with localshimmer_low we have pitch_skewness_medium,0.0,0.34815211569362614,0.2545955690394463
For majority patients (all states) with localshimmer_low we have pitch_skewness_medium,0.0,0.34815211569362614,0.2545955690394463
For half patients (all states) with localshimmer_low we have pitch_skewness_medium,0.0,0.34815211569362614,0.2545955690394463
For minority patients (all states) with localshimmer_low we have pitch_skewness_medium,0.746816947803537,0.34815211569362614,0.2545955690394463
For almost_no patients (all states) with localshimmer_low we have pitch_skewness_medium,0.0,0.34815211569362614,0.2545955690394463
For almost_all patients (all states) with localshimmer_low we have pitch_skewness_low,0.0,0.5479378682378147,0.487952311605471
For majority patients (all states) with localshimmer_low we have pitch_skewness_low,0.030415642685335774,0.5479378682378147,0.487952311605471
For half patients (all states) with localshimmer_low we have pitch_skewness_low,1.0,0.5479378682378147,0.487952311605471
For minority patients (all states) with localshimmer_low we have pitch_skewness_low,0.0,0.5479378682378147,0.487952311605471
For almost_no patients (all states) with localshimmer_low we have pitch_skewness_low,0.0,0.5479378682378147,0.487952311605471
For almost_all patients (all states) with localshimmer_low we have pitch_mean_high,0.0,0.628280664167113,0.5302572842001033
For majority patients (all states) with localshimmer_low we have pitch_mean_high,0.6002660767372914,0.628280664167113,0.5302572842001033
For half patients (all states) with localshimmer_low we have pitch_mean_high,0.4661345131920836,0.628280664167113,0.5302572842001033
For minority patients (all states) with localshimmer_low we have pitch_mean_high,0.0,0.628280664167113,0.5302572842001033
For almost_no patients (all states) with localshimmer_low we have pitch_mean_high,0.0,0.628280664167113,0.5302572842001033
For almost_all patients (all states) with localshimmer_low we have pitch_mean_medium,0.0,0.401178361006963,0.2684952443334988
For majority patients (all states) with localshimmer_low we have pitch_mean_medium,0.0,0.401178361006963,0.2684952443334988
For half patients (all states) with localshimmer_low we have pitch_mean_medium,0.3010714839389366,0.401178361006963,0.2684952443334988
For minority patients (all states) with localshimmer_low we have pitch_mean_medium,0.5161309246971983,0.401178361006963,0.2684952443334988
For almost_no patients (all states) with localshimmer_low we have pitch_mean_medium,0.0,0.401178361006963,0.2684952443334988
For almost_all patients (all states) with localshimmer_low we have pitch_mean_low,0.0,0.527048741296197,0.4692070971603679
For majority patients (all states) with localshimmer_low we have pitch_mean_low,0.0,0.527048741296197,0.4692070971603679
For half patients (all states) with localshimmer_low we have pitch_mean_low,0.465971893943752,0.527048741296197,0.4692070971603679
For minority patients (all states) with localshimmer_low we have pitch_mean_low,0.4336807196947906,0.527048741296197,0.4692070971603679
For almost_no patients (all states) with localshimmer_low we have pitch_mean_low,0.0,0.527048741296197,0.4692070971603679
For almost_all patients in state 0 with pitch_skewness_high we have energy_high,0.0,0.6498371335504886,0.5244797958615154
For majority patients in state 0 with pitch_skewness_high we have energy_high,0.0798504432649853,0.6498371335504886,0.5244797958615154
For half patients in state 0 with pitch_skewness_high we have energy_high,1.0,0.6498371335504886,0.5244797958615154
For minority patients in state 0 with pitch_skewness_high we have energy_high,0.0,0.6498371335504886,0.5244797958615154
For almost_no patients in state 0 with pitch_skewness_high we have energy_high,0.0,0.6498371335504886,0.5244797958615154
For almost_all patients in state 0 with pitch_skewness_high we have energy_medium,0.0,0.44462540716612375,0.28532646277614093
For majority patients in state 0 with pitch_skewness_high we have energy_medium,0.0,0.44462540716612375,0.28532646277614093
For half patients in state 0 with pitch_skewness_high we have energy_medium,0.2511191304013544,0.44462540716612375,0.28532646277614093
For minority patients in state 0 with pitch_skewness_high we have energy_medium,0.5411071014659894,0.44462540716612375,0.28532646277614093
For almost_no patients in state 0 with pitch_skewness_high we have energy_medium,0.0,0.44462540716612375,0.28532646277614093
For almost_all patients in state 0 with pitch_skewness_high we have energy_low,0.0,0.5244299674267101,0.47552020413848467
For majority patients in state 0 with pitch_skewness_high we have energy_low,0.0,0.5244299674267101,0.47552020413848467
For half patients in state 0 with pitch_skewness_high we have energy_low,1.0,0.5244299674267101,0.47552020413848467
For minority patients in state 0 with pitch_skewness_high we have energy_low,0.0,0.5244299674267101,0.47552020413848467
For almost_no patients in state 0 with pitch_skewness_high we have energy_low,0.0,0.5244299674267101,0.47552020413848467
For almost_all patients in state 0 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5325732899022801,0.5155473995960389
For majority patients in state 0 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5325732899022801,0.5155473995960389
For half patients in state 0 with pitch_skewness_high we have f0_slope_mean_high,1.0,0.5325732899022801,0.5155473995960389
For minority patients in state 0 with pitch_skewness_high we have f0_slope_mean_high,0.026048859808994556,0.5325732899022801,0.5155473995960389
For almost_no patients in state 0 with pitch_skewness_high we have f0_slope_mean_high,0.0,0.5325732899022801,0.5155473995960389
For almost_all patients in state 0 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.36807817589576547,0.25276300084753295
For majority patients in state 0 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.36807817589576547,0.25276300084753295
For half patients in state 0 with pitch_skewness_high we have f0_slope_mean_medium,0.02301455909906792,0.36807817589576547,0.25276300084753295
For minority patients in state 0 with pitch_skewness_high we have f0_slope_mean_medium,0.6551593871171326,0.36807817589576547,0.25276300084753295
For almost_no patients in state 0 with pitch_skewness_high we have f0_slope_mean_medium,0.0,0.36807817589576547,0.25276300084753295
For almost_all patients in state 0 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5651465798045603,0.4844526004039616
For majority patients in state 0 with pitch_skewness_high we have f0_slope_mean_low,0.19605219647899724,0.5651465798045603,0.4844526004039616
For half patients in state 0 with pitch_skewness_high we have f0_slope_mean_low,1.0,0.5651465798045603,0.4844526004039616
For minority patients in state 0 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5651465798045603,0.4844526004039616
For almost_no patients in state 0 with pitch_skewness_high we have f0_slope_mean_low,0.0,0.5651465798045603,0.4844526004039616
For almost_all patients in state 0 with pitch_skewness_high we have localjitter_high,0.0,0.5716612377850163,0.45916652410470216
For majority patients in state 0 with pitch_skewness_high we have localjitter_high,0.0,0.5716612377850163,0.45916652410470216
For half patients in state 0 with pitch_skewness_high we have localjitter_high,1.0,0.5716612377850163,0.45916652410470216
For minority patients in state 0 with pitch_skewness_high we have localjitter_high,0.0,0.5716612377850163,0.45916652410470216
For almost_no patients in state 0 with pitch_skewness_high we have localjitter_high,0.0,0.5716612377850163,0.45916652410470216
For almost_all patients in state 0 with pitch_skewness_high we have localjittern_medium,0.0,0.38925081433224756,0.2597759999226463
For majority patients in state 0 with pitch_skewness_high we have localjittern_medium,0.0,0.38925081433224756,0.2597759999226463
For half patients in state 0 with pitch_skewness_high we have localjittern_medium,0.0,0.38925081433224756,0.2597759999226463
For minority patients in state 0 with pitch_skewness_high we have localjittern_medium,0.7088240923197036,0.38925081433224756,0.2597759999226463
For almost_no patients in state 0 with pitch_skewness_high we have localjittern_medium,0.0,0.38925081433224756,0.2597759999226463
For almost_all patients in state 0 with pitch_skewness_high we have localjitter_low,0.0,0.5456026058631922,0.539204811400184
For majority patients in state 0 with pitch_skewness_high we have localjitter_low,0.0677408308025505,0.5456026058631922,0.539204811400184
For half patients in state 0 with pitch_skewness_high we have localjitter_low,1.0,0.5456026058631922,0.539204811400184
For minority patients in state 0 with pitch_skewness_high we have localjitter_low,0.0,0.5456026058631922,0.539204811400184
For almost_no patients in state 0 with pitch_skewness_high we have localjitter_low,0.0,0.5456026058631922,0.539204811400184
For almost_all patients in state 0 with pitch_skewness_high we have localshimmer_high,0.0,0.5537459283387622,0.4465673566376747
For majority patients in state 0 with pitch_skewness_high we have localshimmer_high,0.0,0.5537459283387622,0.4465673566376747
For half patients in state 0 with pitch_skewness_high we have localshimmer_high,1.0,0.5537459283387622,0.4465673566376747
For minority patients in state 0 with pitch_skewness_high we have localshimmer_high,0.0,0.5537459283387622,0.4465673566376747
For almost_no patients in state 0 with pitch_skewness_high we have localshimmer_high,0.0,0.5537459283387622,0.4465673566376747
